baseline_dice,tta_dice,baseline_bf1,tta_bf1,baseline_hd95,tta_hd95,dice_delta,bf1_delta
0.9274035,0.95405406,0.9318616223879286,0.9826049772798934,4.0,2.8284271247461903,0.026650548,0.0507433548919648
0.9139129,0.9241259,0.6200908149308527,0.6639838090696044,8.48528137423857,6.4031242374328485,0.010213017,0.043892994138751695
0.9053942,0.93866205,0.38276923076451974,0.49550793327674325,145.67086187704115,6.082762530298219,0.033267856,0.11273870251222351
0.9762936,0.977035,0.9099009964035117,0.9258849836868205,4.123105625617661,4.123105625617661,0.0007413626,0.015983987283308743
0.92396164,0.9314267,0.8890314303701091,0.901570083223422,3.1622776601683795,3.1622776601683795,0.0074650645,0.012538652853312904
0.9569169,0.9590222,0.5851220646929012,0.5948163705367294,40.024992192379,38.62641583165593,0.0021052957,0.009694305843828244
0.9583641,0.9642157,0.9795314490923884,0.9999999999707593,3.0,2.0,0.005851567,0.02046855087837085
0.9783009,0.9798162,0.9395511287752774,0.9645821299225,3.1622776601683795,3.605551275463989,0.0015152693,0.025031001147222676
0.9636897,0.9658143,0.9039102944312644,0.929402465164363,4.123105625617661,3.605551275463989,0.0021246076,0.025492170733098618
0.97749484,0.97866637,0.9085795548734986,0.9248198025821394,5.0,5.0,0.0011715293,0.016240247708640743
0.97434765,0.9691893,0.9205396314420874,0.849101420849599,3.605551275463989,4.47213595499958,-0.005158365,-0.07143821059248834
0.91189456,0.9381436,0.4969913722880741,0.5432525951463104,15.033296378372908,9.055385138137417,0.026249051,0.046261222858236306
0.9643935,0.968451,0.9018255522100618,0.9102638539251758,187.9627622695517,6.4031242374328485,0.0040575266,0.00843830171511406
0.9888604,0.9816512,0.968181880225143,0.8672475784096964,5.830951894845301,10.295630140987,-0.0072092414,-0.1009343018154466
0.9840211,0.98526806,0.9456936123781812,0.9659280148609527,3.605551275463989,3.605551275463989,0.0012469292,0.02023440248277153
0.8999536,0.9337946,0.7524805680671656,0.7580240228224837,56.32051136131489,6.324555320336759,0.033841014,0.005543454755318145
0.97644484,0.9763915,0.8488773119792944,0.8470505479976298,5.0,5.0,-5.3346157e-05,-0.001826763981664592
0.9508058,0.96020734,0.7166716078547826,0.8063249216789393,8.48528137423857,7.810249675906654,0.00940156,0.08965331382415676
0.72169924,0.6750193,0.40320990721612265,0.4133016627039117,86.57944328765345,80.0,-0.046679914,0.010091755487789067
0.95586544,0.95595056,0.8695426877745318,0.8655134228333125,3.605551275463989,3.1622776601683795,8.511543e-05,-0.004029264941219357
0.92722815,0.9180136,0.8795416457242005,0.855431404495833,17.804493814764857,34.52535300326414,-0.00921458,-0.02411024122836747
0.9504188,0.94745564,0.828418192128072,0.807443381051751,6.708203932499369,5.385164807134504,-0.0029631257,-0.020974811076321043
0.9314852,0.81027997,0.7898763978718083,0.5741913775723138,22.47220505424423,27.16615541441225,-0.12120521,-0.21568502029949455
0.76164526,0.777177,0.48314202092237,0.6429087422201571,128.70508925446578,90.79647570252934,0.015531719,0.15976672129778713
0.83759856,0.39479288,0.39654127883492285,0.2668524500089874,16.278820596099706,36.24913792078372,-0.44280568,-0.12968882882593546
0.96949154,0.97115386,0.9526942327841547,0.9537989840232629,3.605551275463989,3.605551275463989,0.0016623139,0.0011047512391082481
0.97061557,0.9749672,0.7820040210268819,0.798820193665318,20.8806130178211,13.0,0.004351616,0.016816172638436044
