base_dice,base_bf1,base_hd95,tta2_dice,tta2_bf1,tta2_hd95,tta4_dice,tta4_bf1,tta4_hd95,tta8_dice,tta8_bf1,tta8_hd95
0.8742404,0.9563310265179611,7.874007874011811,0.8747626,0.9555322179006988,8.06225774829855,0.8781025,0.9562792700227737,8.06225774829855,0.87937844,0.9573708954150352,8.06225774829855
0.86605686,0.9438543536263035,8.06225774829855,0.8673684,0.9428933583042161,8.06225774829855,0.8643379,0.9432038383152768,8.06225774829855,0.8654345,0.943171613822104,8.06225774829855
0.91991985,0.9387020216717268,29.34280150224242,0.9120015,0.9210838078149214,29.34280150224242,0.91508627,0.9276779833638679,29.34280150224242,0.91460526,0.9223709160102812,29.34280150224242
0.36642563,0.3920840318364374,40.80441152620633,0.3718304,0.39819878580999474,37.69615364994153,0.37779662,0.40472064136417213,37.69615364994153,0.39509568,0.41567213412011944,36.90528417449187
0.28473836,0.15212834479352458,19.949937343260004,0.28864264,0.14886619307772647,19.748417658131498,0.2813175,0.1463554964211213,17.916472867168917,0.27857238,0.14684482074258423,16.73320053068151
0.85033536,0.9501284605220743,8.0,0.8485439,0.9487176767198098,8.0,0.8480722,0.947760522263175,8.0,0.84782034,0.9469912716219814,8.06225774829855
0.97036237,0.993879954436373,5.0990195135927845,0.97032094,0.9930186132495031,5.656854249492381,0.9718881,0.9932486516292809,5.656854249492381,0.9719401,0.9929602102990535,5.656854249492381
0.88946575,0.9433010216347746,6.0,0.89081335,0.9429856612180818,5.385164807134504,0.8916412,0.9438643409755951,5.830951894845301,0.8912826,0.944346382520776,5.385164807134504
0.91563505,0.9827924219661633,3.1622776601683795,0.91605335,0.9838238749579329,3.0,0.91604453,0.9829254742705368,3.0,0.9150477,0.9834543379323033,2.8284271247461903
0.9331653,0.9376761018481578,10.723805294763608,0.93307745,0.9377673295663012,10.723805294763608,0.9348694,0.9382600653349271,10.723805294763608,0.93410814,0.9387687737219385,10.723805294763608
0.9699184,0.989163225323342,3.7416573867739413,0.9705028,0.9887576959430021,4.123105625617661,0.97151864,0.9890231286805379,4.123105625617661,0.97168607,0.9893588741250632,3.7416573867739413
0.94927675,0.9812144734940984,2.449489742783178,0.94765806,0.9801347785012988,3.0,0.95022506,0.9807893361829166,3.0,0.9492025,0.9800348149672826,3.1622776601683795
0.8162443,0.8533346819552681,5.0990195135927845,0.8219265,0.8558071784198821,5.0990195135927845,0.8237895,0.856710760634386,5.0990195135927845,0.82547367,0.8604872976595653,5.385164807134504
0.67768687,0.8453933259501202,7.280109889280518,0.67537296,0.8453652402614902,6.782329983125268,0.6792925,0.8474290992685432,6.782329983125268,0.684085,0.8527067634035226,5.385164807134504
0.95281595,0.9532114216514491,8.06225774829855,0.95003283,0.9371371726400402,9.433981132056603,0.9517698,0.9427685996596846,8.06225774829855,0.95371073,0.9508055853899458,8.06225774829855
